"name","id","start","end","chromosome"
"MCM8","MCM8",0,0,0
"LINC00839","LINC00839",0,0,0
"IPO9-AS1","IPO9-AS1",0,0,0
"CWF19L1","CWF19L1",0,0,0
"COPG2","COPG2",0,0,0
"PPDPF","PPDPF",0,0,0
"WDR6","WDR6",0,0,0
"HMGCLL1","HMGCLL1",0,0,0
"LINC01620","LINC01620",0,0,0
"SIPA1L2","SIPA1L2",0,0,0
"TOR4A","TOR4A",0,0,0
"LOC101930164","LOC101930164",0,0,0
"ANKRD18B","ANKRD18B",0,0,0
"ISPD-AS1","ISPD-AS1",0,0,0
"PNPLA5","PNPLA5",0,0,0
"LOC728061","LOC728061",0,0,0
"FLJ22763","FLJ22763",0,0,0
"PTPRK","PTPRK",0,0,0
"MIR3976HG","MIR3976HG",0,0,0
"CGA","CGA",0,0,0
"CDS2","CDS2",0,0,0
"KRTAP9-2","KRTAP9-2",0,0,0
"XRN1","XRN1",0,0,0
"MIR17HG","MIR17HG",0,0,0
"POMGNT1","POMGNT1",0,0,0
"KRTAP9-4","KRTAP9-4",0,0,0
"FAM167A","FAM167A",0,0,0
"HEATR5B","HEATR5B",0,0,0
"C1RL","C1RL",0,0,0
"CDADC1","CDADC1",0,0,0
"KATNAL2","KATNAL2",0,0,0
"CEP63","CEP63",0,0,0
"MPND","MPND",0,0,0
"PIGG","PIGG",0,0,0
"HAUS6","HAUS6",0,0,0
"VPS54","VPS54",0,0,0
"OPN5","OPN5",0,0,0
"LINC00557","LINC00557",0,0,0
"CDH26","CDH26",0,0,0
"TMEM106B","TMEM106B",0,0,0
"TRIM54","TRIM54",0,0,0
"TPTE2P6","TPTE2P6",0,0,0
"LOC101929454","LOC101929454",0,0,0
"KRTAP3-3","KRTAP3-3",0,0,0
"ASXL3","ASXL3",0,0,0
"KCNIP3","KCNIP3",0,0,0
"STPG1","STPG1",0,0,0
"HSPA1L","HSPA1L",0,0,0
"PPP1R12B","PPP1R12B",0,0,0
"PACSIN2","PACSIN2",0,0,0
"TASP1","TASP1",0,0,0
"ARNT","ARNT",0,0,0
"FAM135A","FAM135A",0,0,0
"OSBPL5","OSBPL5",0,0,0
"FTCD","FTCD",0,0,0
"METTL22","METTL22",0,0,0
"S1PR5","S1PR5",0,0,0
"PRKAG2","PRKAG2",0,0,0
"MSN","MSN",0,0,0
"TRMT1L","TRMT1L",0,0,0
"UTP11L","UTP11L",0,0,0
"LYRM2","LYRM2",0,0,0
"HHLA1","HHLA1",0,0,0
"LOC284561","LOC284561",0,0,0
"POU6F2-AS2","POU6F2-AS2",0,0,0
"LOC100289333","LOC100289333",0,0,0
"LOC101927769","LOC101927769",0,0,0
"ODF3","ODF3",0,0,0
"MYBBP1A","MYBBP1A",0,0,0
"LINC00544","LINC00544",0,0,0
"HYPK","HYPK",0,0,0
"RIN2","RIN2",0,0,0
"LINC00028","LINC00028",0,0,0
"EFNA5","EFNA5",0,0,0
"NAALAD2","NAALAD2",0,0,0
"LTN1","LTN1",0,0,0
"FAM184B","FAM184B",0,0,0
"SUPT16H","SUPT16H",0,0,0
"LOC105373860","LOC105373860",0,0,0
"TLDC2","TLDC2",0,0,0
"LOC100291666","LOC100291666",0,0,0
"LOC90246","LOC90246",0,0,0
"SUDS3","SUDS3",0,0,0
"ZBTB12","ZBTB12",0,0,0
"CD99L2","CD99L2",0,0,0
"ZNF221","ZNF221",0,0,0
"EBF4","EBF4",0,0,0
"TOR3A","TOR3A",0,0,0
"POLH","POLH",0,0,0
"KLK4","KLK4",0,0,0
"ASB2","ASB2",0,0,0
"VPS35","VPS35",0,0,0
"KLHL5","KLHL5",0,0,0
"ADAM33","ADAM33",0,0,0
"MTPAP","MTPAP",0,0,0
"SLAIN2","SLAIN2",0,0,0
"XRN2","XRN2",0,0,0
"ARHGAP33","ARHGAP33",0,0,0
"ADGRG6","ADGRG6",0,0,0
"SRGAP1","SRGAP1",0,0,0
"GRIN3B","GRIN3B",0,0,0
"COL26A1","COL26A1",0,0,0
"ANKRD24","ANKRD24",0,0,0
"PAPLN","PAPLN",0,0,0
"ARHGEF26","ARHGEF26",0,0,0
"TMEFF2","TMEFF2",0,0,0
"PPM1H","PPM1H",0,0,0
"ELMOD2","ELMOD2",0,0,0
"WFDC10A","WFDC10A",0,0,0
"KIAA0825","KIAA0825",0,0,0
"NYAP2","NYAP2",0,0,0
"MOV10","MOV10",0,0,0
"DCDC2B","DCDC2B",0,0,0
"HABP4","HABP4",0,0,0
"ARHGAP42","ARHGAP42",0,0,0
"EXOC6","EXOC6",0,0,0
"ADAMTS9","ADAMTS9",0,0,0
"DMRT3","DMRT3",0,0,0
"OTUD5","OTUD5",0,0,0
"TNFSF14","TNFSF14",0,0,0
"GGNBP2","GGNBP2",0,0,0
"C11orf86","C11orf86",0,0,0
"CYP51A1-AS1","CYP51A1-AS1",0,0,0
"PLEKHA8","PLEKHA8",0,0,0
"SMU1","SMU1",0,0,0
"MYH7B","MYH7B",0,0,0
"ZBTB21","ZBTB21",0,0,0
"GUCA1C","GUCA1C",0,0,0
"HIATL1","HIATL1",0,0,0
"CXXC5","CXXC5",0,0,0
"LOC115110","LOC115110",0,0,0
"FAM83C-AS1","FAM83C-AS1",0,0,0
"H2BFXP","H2BFXP",0,0,0
"CST11","CST11",0,0,0
"TRMT6","TRMT6",0,0,0
"FEZF2","FEZF2",0,0,0
"LYZL1","LYZL1",0,0,0
"FAM129B","FAM129B",0,0,0
"PRNT","PRNT",0,0,0
"PTPRE","PTPRE",0,0,0
"VWF","VWF",0,0,0
"RCL1","RCL1",0,0,0
"STYXL1","STYXL1",0,0,0
"TGM6","TGM6",0,0,0
"PLEKHG2","PLEKHG2",0,0,0
"TFAP2D","TFAP2D",0,0,0
"SCUBE1","SCUBE1",0,0,0
"SMG9","SMG9",0,0,0
"ZNF445","ZNF445",0,0,0
"MUC3","MUC3",0,0,0
"EYS","EYS",0,0,0
"LOC100287166","LOC100287166",0,0,0
"HACD3","HACD3",0,0,0
"ARFGAP1","ARFGAP1",0,0,0
"ABHD16B","ABHD16B",0,0,0
"TTC28","TTC28",0,0,0
"STK36","STK36",0,0,0
"DEFB121","DEFB121",0,0,0
"CES3","CES3",0,0,0
"NPAS3","NPAS3",0,0,0
"FAM95A","FAM95A",0,0,0
"LINC00923","LINC00923",0,0,0
"SEL1L2","SEL1L2",0,0,0
"CENPJ","CENPJ",0,0,0
"CCDC129","CCDC129",0,0,0
"PCDHGB8P","PCDHGB8P",0,0,0
"HNRNPM","HNRNPM",0,0,0
"HELLS","HELLS",0,0,0
"TAS2R43","TAS2R43",0,0,0
"BHLHE23","BHLHE23",0,0,0
"LOC143188","LOC143188",0,0,0
"GZF1","GZF1",0,0,0
"SARM1","SARM1",0,0,0
"AP2A1","AP2A1",0,0,0
"DEPTOR","DEPTOR",0,0,0
"SEMA4A","SEMA4A",0,0,0
"ADAMTS9-AS2","ADAMTS9-AS2",0,0,0
"LOC100505874","LOC100505874",0,0,0
"CCDC169","CCDC169",0,0,0
"TM6SF2","TM6SF2",0,0,0
"RASL11B","RASL11B",0,0,0
"FLYWCH1","FLYWCH1",0,0,0
"DTD1","DTD1",0,0,0
"TAS2R45","TAS2R45",0,0,0
"ONECUT3","ONECUT3",0,0,0
"LOC283075","LOC283075",0,0,0
"GJD4","GJD4",0,0,0
"NPSR1-AS1","NPSR1-AS1",0,0,0
"LOC105376379","LOC105376379",0,0,0
"LDB3","LDB3",0,0,0
"TMEM116","TMEM116",0,0,0
"LOC105378749","LOC105378749",0,0,0
"STIM2","STIM2",0,0,0
"LOC286059","LOC286059",0,0,0
"PTGDR","PTGDR",0,0,0
"UBE3A","UBE3A",0,0,0
"NIFK","NIFK",0,0,0
"TAF15","TAF15",0,0,0
"LINC01267","LINC01267",0,0,0
"LOC101927950","LOC101927950",0,0,0
"GKAP1","GKAP1",0,0,0
"ACSM1","ACSM1",0,0,0
"ACTR2","ACTR2",0,0,0
"LOC101928820","LOC101928820",0,0,0
"OPN4","OPN4",0,0,0
"CASP16P","CASP16P",0,0,0
"EMP1","EMP1",0,0,0
"LOC101929705","LOC101929705",0,0,0
"MAP1LC3B2","MAP1LC3B2",0,0,0
"RPF1","RPF1",0,0,0
"LOC100506405","LOC100506405",0,0,0
"TNS3","TNS3",0,0,0
"LINC01016","LINC01016",0,0,0
"LOC105375026","LOC105375026",0,0,0
"TNFAIP8L3","TNFAIP8L3",0,0,0
"REG3A","REG3A",0,0,0
"GNG8","GNG8",0,0,0
"SYNGAP1","SYNGAP1",0,0,0
"PPP1R12C","PPP1R12C",0,0,0
"LOC101929628","LOC101929628",0,0,0
"MYH14","MYH14",0,0,0
"SLC6A20","SLC6A20",0,0,0
"ZKSCAN7","ZKSCAN7",0,0,0
"DBR1","DBR1",0,0,0
"TEX11","TEX11",0,0,0
"SDHAP3","SDHAP3",0,0,0
"NIN","NIN",0,0,0
"ALKBH5","ALKBH5",0,0,0
"GPR85","GPR85",0,0,0
"IPO11-LRRC70","IPO11-LRRC70",0,0,0
"GSDMC","GSDMC",0,0,0
"SLAMF7","SLAMF7",0,0,0
"KIF26A","KIF26A",0,0,0
"TUBGCP6","TUBGCP6",0,0,0
"SUSD2","SUSD2",0,0,0
"ACSS2","ACSS2",0,0,0
"NCOR1","NCOR1",0,0,0
"KLK12","KLK12",0,0,0
"STOX2","STOX2",0,0,0
"CD244","CD244",0,0,0
"THSD4","THSD4",0,0,0
"NUB1","NUB1",0,0,0
"LAMB4","LAMB4",0,0,0
"FAM84A","FAM84A",0,0,0
"TTLL9","TTLL9",0,0,0
"ZBTB47","ZBTB47",0,0,0
"SNORD23","SNORD23",0,0,0
"LOC91548","LOC91548",0,0,0
"LOC100288675","LOC100288675",0,0,0
"SSPO","SSPO",0,0,0
"TRPS1","TRPS1",0,0,0
"CATSPERG","CATSPERG",0,0,0
"ERBB2","ERBB2",0,0,0
"PTCHD2","PTCHD2",0,0,0
"DKFZP434K028","DKFZP434K028",0,0,0
"CREB3L3","CREB3L3",0,0,0
"OR6B1","OR6B1",0,0,0
"TMPRSS6","TMPRSS6",0,0,0
"FLT4","FLT4",0,0,0
"COL4A5","COL4A5",0,0,0
"HDAC9","HDAC9",0,0,0
"ZNF124","ZNF124",0,0,0
"OR1I1","OR1I1",0,0,0
"CAND2","CAND2",0,0,0
"RGMA","RGMA",0,0,0
"TRPC7","TRPC7",0,0,0
"IL17F","IL17F",0,0,0
"ZNF354C","ZNF354C",0,0,0
"GABRR3","GABRR3",0,0,0
"CD44","CD44",0,0,0
"EVC","EVC",0,0,0
"LOC100996255","LOC100996255",0,0,0
"LOC105377776","LOC105377776",0,0,0
"PIH2","PIH2",0,0,0
"GSN","GSN",0,0,0
"LOC105373460","LOC105373460",0,0,0
"TRDV3","TRDV3",0,0,0
"CLSTN2-AS1","CLSTN2-AS1",0,0,0
"PROKR2","PROKR2",0,0,0
"HIBADH","HIBADH",0,0,0
"LRRC74A","LRRC74A",0,0,0
"HCG8","HCG8",0,0,0
"PPHLN1","PPHLN1",0,0,0
"RNF215","RNF215",0,0,0
"FAM20C","FAM20C",0,0,0
"OR51B4","OR51B4",0,0,0
"NCOA5","NCOA5",0,0,0
"LOC101928697","LOC101928697",0,0,0
"CCKBR","CCKBR",0,0,0
"OR51B2","OR51B2",0,0,0
"GMCL1P1","GMCL1P1",0,0,0
"NYX","NYX",0,0,0
"M1AP","M1AP",0,0,0
"LOC101929180","LOC101929180",0,0,0
"ANKRD60","ANKRD60",0,0,0
"ELOVL3","ELOVL3",0,0,0
"SRMS","SRMS",0,0,0
"NOBOX","NOBOX",0,0,0
"OR51I2","OR51I2",0,0,0
"DKFZP761C1711","DKFZP761C1711",0,0,0
"OR51B6","OR51B6",0,0,0
"PCGEM1","PCGEM1",0,0,0
"ZNRD1","ZNRD1",0,0,0
"BCL2L14","BCL2L14",0,0,0
"ARHGEF12","ARHGEF12",0,0,0
"OR14J1","OR14J1",0,0,0
"OTOP2","OTOP2",0,0,0
"KCNK16","KCNK16",0,0,0
"EPPK1","EPPK1",0,0,0
"SLC2A13","SLC2A13",0,0,0
"SCAMP5","SCAMP5",0,0,0
"LOC101929718","LOC101929718",0,0,0
"ZNF71","ZNF71",0,0,0
"ANPEP","ANPEP",0,0,0
"CHL1","CHL1",0,0,0
"SARDH","SARDH",0,0,0
"TMEM106A","TMEM106A",0,0,0
"ITPK1-AS1","ITPK1-AS1",0,0,0
"ARRDC1","ARRDC1",0,0,0
"HSPA12B","HSPA12B",0,0,0
"LGALS8-AS1","LGALS8-AS1",0,0,0
"OR52D1","OR52D1",0,0,0
"OR51I1","OR51I1",0,0,0
"FLJ21408","FLJ21408",0,0,0
"KRTAP4-8","KRTAP4-8",0,0,0
"KRTAP4-11","KRTAP4-11",0,0,0
"KRTAP4-1","KRTAP4-1",0,0,0
"KRTAP4-5","KRTAP4-5",0,0,0
"KRTAP9-8","KRTAP9-8",0,0,0
"TNFRSF10C","TNFRSF10C",0,0,0
"NXF5","NXF5",0,0,0
"NLRP2P","NLRP2P",0,0,0
"CCDC57","CCDC57",0,0,0
"RAD21L1","RAD21L1",0,0,0
"KRTAP4-2","KRTAP4-2",0,0,0
"NDC1","NDC1",0,0,0
"HHLA2","HHLA2",0,0,0
"RAB28","RAB28",0,0,0
"KRTAP4-3","KRTAP4-3",0,0,0
"KRTAP9-3","KRTAP9-3",0,0,0
"KRTAP17-1","KRTAP17-1",0,0,0
"CHD6","CHD6",0,0,0
"KRTAP4-6","KRTAP4-6",0,0,0
"KRTAP4-4","KRTAP4-4",0,0,0
"KRTAP4-9","KRTAP4-9",0,0,0
"SUGT1P1","SUGT1P1",0,0,0
"PTCHD4","PTCHD4",0,0,0
"CNTROB","CNTROB",0,0,0
"TAMM41","TAMM41",0,0,0
"N6AMT1","N6AMT1",0,0,0
"RNASE7","RNASE7",0,0,0
"HHLA3","HHLA3",0,0,0
"LOC105376944","LOC105376944",0,0,0
"CATX-1","CATX-1",0,0,0
"CFTR","CFTR",0,0,0
"SMUG1","SMUG1",0,0,0
"CAPN13","CAPN13",0,0,0
"PARP6","PARP6",0,0,0
"BCORL1","BCORL1",0,0,0
"LINC00470","LINC00470",0,0,0
"ANO2","ANO2",0,0,0
"LAMA3","LAMA3",0,0,0
"TOB2","TOB2",0,0,0
"CYP26B1","CYP26B1",0,0,0
"OBP2B","OBP2B",0,0,0
"PCDHB18P","PCDHB18P",0,0,0
"SEMA4B","SEMA4B",0,0,0
"TMEM168","TMEM168",0,0,0
"DNAH7","DNAH7",0,0,0
"DHX35","DHX35",0,0,0
"RIPK4","RIPK4",0,0,0
"USP21","USP21",0,0,0
"NT5DC3","NT5DC3",0,0,0
"CDC14B","CDC14B",0,0,0
"SIRPG","SIRPG",0,0,0
"LIMD1","LIMD1",0,0,0
"TRAPPC11","TRAPPC11",0,0,0
"KIF20B","KIF20B",0,0,0
"POC1A","POC1A",0,0,0
"NLGN3","NLGN3",0,0,0
"DMD","DMD",0,0,0
"SLC37A1","SLC37A1",0,0,0
"CACNG8","CACNG8",0,0,0
"LOC100287497","LOC100287497",0,0,0
"NLN","NLN",0,0,0
"OR8D2","OR8D2",0,0,0
"DKFZp547J222","DKFZp547J222",0,0,0
"LOC101928288","LOC101928288",0,0,0
"R3HDML","R3HDML",0,0,0
"OR51B5","OR51B5",0,0,0
"DMBX1","DMBX1",0,0,0
"OR51M1","OR51M1",0,0,0
"GSX1","GSX1",0,0,0
"ADARB1","ADARB1",0,0,0
"ACSS1","ACSS1",0,0,0
"CSTL1","CSTL1",0,0,0
"PROX2","PROX2",0,0,0
"ZC4H2","ZC4H2",0,0,0
"ZFP1","ZFP1",0,0,0
"CENPN","CENPN",0,0,0
"LINC00521","LINC00521",0,0,0
"TMEM108","TMEM108",0,0,0
"MAS1L","MAS1L",0,0,0
"LOC101929645","LOC101929645",0,0,0
"LOC101929963","LOC101929963",0,0,0
"FRG2EP","FRG2EP",0,0,0
"LOC101929164","LOC101929164",0,0,0
"ANTXR1","ANTXR1",0,0,0
"LOC101927709","LOC101927709",0,0,0
"LOC100506667","LOC100506667",0,0,0
"OR5V1","OR5V1",0,0,0
"OBP2A","OBP2A",0,0,0
"ZNF407","ZNF407",0,0,0
"LOC100130370","LOC100130370",0,0,0
"LINC00309","LINC00309",0,0,0
"MOGAT3","MOGAT3",0,0,0
"EFCAB6","EFCAB6",0,0,0
"MDN1","MDN1",0,0,0
"ORF1","ORF1",0,0,0
"PLXNA4","PLXNA4",0,0,0
"LOC93463","LOC93463",0,0,0
"FBXO5","FBXO5",0,0,0
"IL23A","IL23A",0,0,0
"GFRA4","GFRA4",0,0,0
"TANC1","TANC1",0,0,0
"ZC3H12B","ZC3H12B",0,0,0
"KRTAP1-3","KRTAP1-3",0,0,0
"CACHD1","CACHD1",0,0,0
"LOC100288175","LOC100288175",0,0,0
"DNAH6","DNAH6",0,0,0
"ITIH6","ITIH6",0,0,0
"H2BFM","H2BFM",0,0,0
"ZNF416","ZNF416",0,0,0
"OR2B3","OR2B3",0,0,0
"DKFZP434H168","DKFZP434H168",0,0,0
"POLB","POLB",0,0,0
"DSCAML1","DSCAML1",0,0,0
"RASAL2","RASAL2",0,0,0
"DKFZP547L112","DKFZP547L112",0,0,0
"MARVELD1","MARVELD1",0,0,0
"GLTSCR2","GLTSCR2",0,0,0
"SNTG1","SNTG1",0,0,0
"ZNF7","ZNF7",0,0,0
"ZNF470","ZNF470",0,0,0
"NHSL1","NHSL1",0,0,0
"ZNF687","ZNF687",0,0,0
"LINC00917","LINC00917",0,0,0
"MAGIX","MAGIX",0,0,0
"RUNX3","RUNX3",0,0,0
"SPATA7","SPATA7",0,0,0
"TMEM234","TMEM234",0,0,0
"CDCP1","CDCP1",0,0,0
"NDOR1","NDOR1",0,0,0
"BACH1","BACH1",0,0,0
"PHF12","PHF12",0,0,0
"VEPH1","VEPH1",0,0,0
"GPHN","GPHN",0,0,0
"DNTTIP1","DNTTIP1",0,0,0
"MTFR2","MTFR2",0,0,0
"ENTPD6","ENTPD6",0,0,0
"FAM204A","FAM204A",0,0,0
"SLC27A5","SLC27A5",0,0,0
"RFWD2","RFWD2",0,0,0
"COL12A1","COL12A1",0,0,0
"LOC93444","LOC93444",0,0,0
"FA2H","FA2H",0,0,0
"YME1L1","YME1L1",0,0,0
"KLK15","KLK15",0,0,0
"IL6ST","IL6ST",0,0,0
"PLCD3","PLCD3",0,0,0
"ARL16","ARL16",0,0,0
"SLC38A5","SLC38A5",0,0,0
"SLC36A4","SLC36A4",0,0,0
"BCDIN3D","BCDIN3D",0,0,0
"CMBL","CMBL",0,0,0
"C12orf49","C12orf49",0,0,0
"NEDD1","NEDD1",0,0,0
"LDLRAD3","LDLRAD3",0,0,0
"VCPIP1","VCPIP1",0,0,0
"TMEM200A","TMEM200A",0,0,0
"SPICE1","SPICE1",0,0,0
"CALCRL","CALCRL",0,0,0
"RAB11A","RAB11A",0,0,0
"C19orf47","C19orf47",0,0,0
"UHMK1","UHMK1",0,0,0
"RBM24","RBM24",0,0,0
"DIS3L","DIS3L",0,0,0
"CDKN2AIPNL","CDKN2AIPNL",0,0,0
"BBS7","BBS7",0,0,0
"ZBED5-AS1","ZBED5-AS1",0,0,0
"MAP3K2","MAP3K2",0,0,0
"LRCH1","LRCH1",0,0,0
"ILF3-AS1","ILF3-AS1",0,0,0
"ZDHHC9","ZDHHC9",0,0,0
"REEP3","REEP3",0,0,0
"TAF4B","TAF4B",0,0,0
"VPS13C","VPS13C",0,0,0
"JADE1","JADE1",0,0,0
"C12orf66","C12orf66",0,0,0
"LIX1L","LIX1L",0,0,0
"TMEM41A","TMEM41A",0,0,0
"LIN9","LIN9",0,0,0
"RUNDC1","RUNDC1",0,0,0
"XIRP1","XIRP1",0,0,0
"CYYR1","CYYR1",0,0,0
"RBM7","RBM7",0,0,0
"INPP4B","INPP4B",0,0,0
"NACC1","NACC1",0,0,0
"FAM169A","FAM169A",0,0,0
"ADCY1","ADCY1",0,0,0
"ZNF792","ZNF792",0,0,0
"GPN2","GPN2",0,0,0
"PIH1D2","PIH1D2",0,0,0
"TATDN3","TATDN3",0,0,0
"RBFOX1","RBFOX1",0,0,0
"WDR92","WDR92",0,0,0
"SCAMP4","SCAMP4",0,0,0
"DSG3","DSG3",0,0,0
"CLUAP1","CLUAP1",0,0,0
"TRIM38","TRIM38",0,0,0
"SGK223","SGK223",0,0,0
"UNKL","UNKL",0,0,0
"PDE12","PDE12",0,0,0
"PEX13","PEX13",0,0,0
"CCDC64B","CCDC64B",0,0,0
"LEO1","LEO1",0,0,0
"TRMT44","TRMT44",0,0,0
"CMTM8","CMTM8",0,0,0
"MAN2A1","MAN2A1",0,0,0
"ERAP2","ERAP2",0,0,0
"KCNK3","KCNK3",0,0,0
"ZBED3","ZBED3",0,0,0
"PLA2G16","PLA2G16",0,0,0
"PDE8B","PDE8B",0,0,0
"TRAF1","TRAF1",0,0,0
"CHAC2","CHAC2",0,0,0
"EIF3J-AS1","EIF3J-AS1",0,0,0
"FLVCR1-AS1","FLVCR1-AS1",0,0,0
"PMP2","PMP2",0,0,0
"PPP1R1A","PPP1R1A",0,0,0
"NIFK-AS1","NIFK-AS1",0,0,0
"ORMDL3","ORMDL3",0,0,0
"GNGT2","GNGT2",0,0,0
"ZBTB8A","ZBTB8A",0,0,0
"SLC10A7","SLC10A7",0,0,0
"ZBTB7B","ZBTB7B",0,0,0
"TMCC3","TMCC3",0,0,0
"KRTCAP3","KRTCAP3",0,0,0
"LOC283357","LOC283357",0,0,0
"RNF183","RNF183",0,0,0
"TAF3","TAF3",0,0,0
"BDH2","BDH2",0,0,0
"TMEM209","TMEM209",0,0,0
"MOB3A","MOB3A",0,0,0
"ZNF25","ZNF25",0,0,0
"PARD6B","PARD6B",0,0,0
"LOC100190986","LOC100190986",0,0,0
"FBXO27","FBXO27",0,0,0
"ZNF92","ZNF92",0,0,0
"LOC100505501","LOC100505501",0,0,0
"MBNL1-AS1","MBNL1-AS1",0,0,0
"LINC01003","LINC01003",0,0,0
"ZFP82","ZFP82",0,0,0
"ZNF641","ZNF641",0,0,0
"ISM1","ISM1",0,0,0
"FILIP1","FILIP1",0,0,0
"AEBP2","AEBP2",0,0,0
"LINC00869","LINC00869",0,0,0
"FAM231D","FAM231D",0,0,0
"TP53RK","TP53RK",0,0,0
"FAM214A","FAM214A",0,0,0
"CDC73","CDC73",0,0,0
"RNF125","RNF125",0,0,0
"ZNF561","ZNF561",0,0,0
"ENTPD7","ENTPD7",0,0,0
"CCDC112","CCDC112",0,0,0
"SBSPON","SBSPON",0,0,0
"NRDE2","NRDE2",0,0,0
"ITPKB","ITPKB",0,0,0
"LURAP1","LURAP1",0,0,0
"ERCC4","ERCC4",0,0,0
"EXOC3-AS1","EXOC3-AS1",0,0,0
"CBLN3","CBLN3",0,0,0
"RRP36","RRP36",0,0,0
"SCN2B","SCN2B",0,0,0
"CDK19","CDK19",0,0,0
"PLCXD2","PLCXD2",0,0,0
"GMEB1","GMEB1",0,0,0
"SHC4","SHC4",0,0,0
"QSOX2","QSOX2",0,0,0
"CLIP3","CLIP3",0,0,0
"CCDC58","CCDC58",0,0,0
"TMEM92","TMEM92",0,0,0
"BTBD9","BTBD9",0,0,0
"RDH13","RDH13",0,0,0
"KSR1","KSR1",0,0,0
"RAD1","RAD1",0,0,0
"ATP6V0A2","ATP6V0A2",0,0,0
"GALM","GALM",0,0,0
"UNC45B","UNC45B",0,0,0
"ZNF585B","ZNF585B",0,0,0
"HCFC2","HCFC2",0,0,0
"ATAD2","ATAD2",0,0,0
"MAGI2-AS3","MAGI2-AS3",0,0,0
"FAM83F","FAM83F",0,0,0
"SBSN","SBSN",0,0,0
"GABPB1-AS1","GABPB1-AS1",0,0,0
"BMP8B","BMP8B",0,0,0
"EPSTI1","EPSTI1",0,0,0
"AMOTL1","AMOTL1",0,0,0
"MACROD2","MACROD2",0,0,0
"PARVA","PARVA",0,0,0
"POLR1A","POLR1A",0,0,0
"LOC102724532","LOC102724532",0,0,0
"INTS6","INTS6",0,0,0
"LOC388692","LOC388692",0,0,0
"KDM5B","KDM5B",0,0,0
"ZNF782","ZNF782",0,0,0
"FLJ32255","FLJ32255",0,0,0
"SIKE1","SIKE1",0,0,0
"EIF5A2","EIF5A2",0,0,0
"RCHY1","RCHY1",0,0,0
"ECHDC2","ECHDC2",0,0,0
"LMTK2","LMTK2",0,0,0
"RPS15A","RPS15A",0,0,0
"GCSAM","GCSAM",0,0,0
"FKBP14","FKBP14",0,0,0
"NRAP","NRAP",0,0,0
"RPL32P3","RPL32P3",0,0,0
"NAT8L","NAT8L",0,0,0
"FBN1","FBN1",0,0,0
"ARL6","ARL6",0,0,0
"LOC100499489","LOC100499489",0,0,0
"CPSF7","CPSF7",0,0,0
"UBXN2A","UBXN2A",0,0,0
"PLXNC1","PLXNC1",0,0,0
"NOXO1","NOXO1",0,0,0
"CCDC117","CCDC117",0,0,0
"PCGF5","PCGF5",0,0,0
"B4GALT6","B4GALT6",0,0,0
"ST6GALNAC3","ST6GALNAC3",0,0,0
"SERTAD4","SERTAD4",0,0,0
"DNAJC3","DNAJC3",0,0,0
"SPOCK3","SPOCK3",0,0,0
"VASH2","VASH2",0,0,0
"PPM1A","PPM1A",0,0,0
"FUNDC1","FUNDC1",0,0,0
"ABHD13","ABHD13",0,0,0
"RMDN2","RMDN2",0,0,0
"C4orf19","C4orf19",0,0,0
"TTLL7","TTLL7",0,0,0
"MR1","MR1",0,0,0
"SEL1L3","SEL1L3",0,0,0
"RSRC1","RSRC1",0,0,0
"NRROS","NRROS",0,0,0
"PLEKHM3","PLEKHM3",0,0,0
"STAMBP","STAMBP",0,0,0
"TSC22D3","TSC22D3",0,0,0
"DFNB59","DFNB59",0,0,0
"ZNF10","ZNF10",0,0,0
"MYPN","MYPN",0,0,0
"ADAMTS5","ADAMTS5",0,0,0
"LOC100506314","LOC100506314",0,0,0
"MLIP","MLIP",0,0,0
"LOC100506114","LOC100506114",0,0,0
"RSF1","RSF1",0,0,0
"LVRN","LVRN",0,0,0
"MYO7B","MYO7B",0,0,0
"NUDT19","NUDT19",0,0,0
"MARCH1","MARCH1",0,0,0
"GSTCD","GSTCD",0,0,0
"PHF20","PHF20",0,0,0
"SREK1IP1","SREK1IP1",0,0,0
"PLAA","PLAA",0,0,0
"SEC63","SEC63",0,0,0
"TANGO2","TANGO2",0,0,0
"LINC00174","LINC00174",0,0,0
"ERCC2","ERCC2",0,0,0
"FCRLA","FCRLA",0,0,0
"PPP1R32","PPP1R32",0,0,0
"GSTA4","GSTA4",0,0,0
"RABGEF1","RABGEF1",0,0,0
"MGA","MGA",0,0,0
"PGBD1","PGBD1",0,0,0
"GGCX","GGCX",0,0,0
"ZNF383","ZNF383",0,0,0
"RPRD2","RPRD2",0,0,0
"LOC643201","LOC643201",0,0,0
"SPOCD1","SPOCD1",0,0,0
"HAPLN4","HAPLN4",0,0,0
"MAP3K8","MAP3K8",0,0,0
"ORC2","ORC2",0,0,0
"FAM122A","FAM122A",0,0,0
"SGOL2","SGOL2",0,0,0
"GATM","GATM",0,0,0
"EIF3E","EIF3E",0,0,0
"ELMSAN1","ELMSAN1",0,0,0
"NPHP3","NPHP3",0,0,0
"APOOL","APOOL",0,0,0
"CCDC134","CCDC134",0,0,0
"AASDH","AASDH",0,0,0
"DDX31","DDX31",0,0,0
"SPTY2D1","SPTY2D1",0,0,0
"CXorf56","CXorf56",0,0,0
"FOXP1","FOXP1",0,0,0
"ZXDC","ZXDC",0,0,0
"LRSAM1","LRSAM1",0,0,0
"SMAD5","SMAD5",0,0,0
"FAM131C","FAM131C",0,0,0
"MAML2","MAML2",0,0,0
"HAVCR2","HAVCR2",0,0,0
"RNF41","RNF41",0,0,0
